comment_id,text,intent,sentiment
gen_04127,"kak nitip yang biru, size 36",purchase_intent,neutral
gen_04128,"min beli yang coklat kak, ukuran 33",purchase_intent,neutral
gen_04129,"kak order yang hijau, size 2xl",purchase_intent,negative
gen_04130,"bang pesan yang item, ukuran 35",purchase_intent,neutral
gen_04131,"kak mau ambil yang cream, xl",purchase_intent,neutral
gen_04132,"min nitip yang navy, ukuran 34",purchase_intent,neutral
gen_04133,"kak beli yang abu2 kak, size m",purchase_intent,neutral
gen_04134,"bang order yang putih, 3",purchase_intent,neutral
gen_04135,"kak pesen yang coklat, ukuran 30",purchase_intent,neutral
gen_04136,"min ambil yang biru, ukuran 31",purchase_intent,neutral
gen_04137,"kak nitip yang hijau kak, size l",purchase_intent,neutral
gen_04138,"bang mau pesan yang item, ukuran 32",purchase_intent,neutral
gen_04139,"kak beli yang cream, size s",purchase_intent,neutral
gen_04140,"min order yang navy kak, 2",purchase_intent,neutral
gen_04141,"kak ambil yang putih, ukuran 36",purchase_intent,neutral
gen_04142,"bang nitip yang abu2, size 2xl",purchase_intent,neutral
gen_04143,"kak pesen yang biru, ukuran 29",purchase_intent,neutral
gen_04144,"min mau beli yang coklat, size 3xl",purchase_intent,neutral
gen_04145,"kak order yang hijau kak, ukuran 33",purchase_intent,neutral
gen_04146,"bang beli yang item, 3",purchase_intent,neutral
gen_04147,"kak nitip yang cream, ukuran 31",purchase_intent,neutral
gen_04148,"min pesan yang navy, size xl",purchase_intent,neutral
gen_04149,"kak ambil yang abu2 kak, ukuran 35",purchase_intent,neutral
gen_04150,"bang pesen yang putih, m",purchase_intent,neutral
gen_04151,"kak mau beli yang biru, ukuran 30",purchase_intent,neutral
gen_04152,"min nitip yang coklat kak, 2",purchase_intent,neutral
gen_04153,"kak beli yang hijau, ukuran 28",purchase_intent,neutral
gen_04154,"bang order yang cream, size l",purchase_intent,neutral
gen_04155,"kak pesan yang item kak, ukuran 34",purchase_intent,neutral
gen_04156,"min ambil yang navy, 3",purchase_intent,neutral
gen_04157,"kak nitip yang putih, size 3xl",purchase_intent,neutral
gen_04158,"bang mau pesan yang abu2, ukuran 32",purchase_intent,neutral
gen_04159,"kak beli yang biru kak, size 2xl",purchase_intent,neutral
gen_04160,"min order yang coklat, ukuran 31",purchase_intent,negative
gen_04161,"kak ambil yang hijau, size m",purchase_intent,neutral
gen_04162,"bang pesen yang item, ukuran 36",purchase_intent,neutral
gen_04163,"kak mau nitip yang cream, 2",purchase_intent,neutral
gen_04164,"min beli yang navy kak, ukuran 29",purchase_intent,neutral
gen_04165,"kak pesan yang abu2, size s",purchase_intent,neutral
gen_04166,"bang order yang putih, ukuran 33",purchase_intent,neutral
gen_04167,"kak nitip yang biru, ukuran 35",purchase_intent,neutral
gen_04168,"min ambil yang coklat kak, size l",purchase_intent,neutral
gen_04169,"kak beli yang hijau, 3",purchase_intent,neutral
gen_04170,"bang pesen yang cream kak, ukuran 30",purchase_intent,neutral
gen_04171,"kak order yang item, size xl",purchase_intent,neutral
gen_04172,"min nitip yang navy, ukuran 28",purchase_intent,neutral
gen_04173,"kak ambil yang putih, 2",purchase_intent,neutral
gen_04174,"bang mau beli yang abu2 kak, ukuran 34",purchase_intent,neutral
gen_04175,"kak pesan yang biru, size 2xl",purchase_intent,neutral
gen_04176,"min beli yang coklat, ukuran 31",purchase_intent,neutral
gen_04177,"kak mau order yang hijau kak, size m",purchase_intent,neutral
gen_04178,"bang nitip yang item, 3",purchase_intent,neutral
gen_04179,"kak pesen yang cream, ukuran 35",purchase_intent,neutral
gen_04180,"min ambil yang navy kak, size l",purchase_intent,neutral
gen_04181,"kak beli yang putih, ukuran 29",purchase_intent,neutral
gen_04182,"bang order yang abu2, size s",purchase_intent,neutral
gen_04183,"kak nitip yang biru kak, ukuran 32",purchase_intent,neutral
gen_04184,"min mau pesen yang coklat, 2",purchase_intent,neutral
gen_04185,"kak ambil yang hijau, ukuran 33",purchase_intent,neutral
gen_04186,"bang beli yang item kak, size 3xl",purchase_intent,neutral
gen_04187,"kak pesan yang cream, ukuran 36",purchase_intent,positive
gen_04188,"min order yang navy, size 2xl",purchase_intent,neutral
gen_04189,"kak beli yang abu2 kak, 3",purchase_intent,neutral
gen_04190,"bang nitip yang putih, ukuran 30",purchase_intent,neutral
gen_04191,"kak mau ambil yang biru kak, size m",purchase_intent,neutral
gen_04192,"min pesen yang coklat, ukuran 34",purchase_intent,neutral
gen_04193,"kak order yang hijau, size l",purchase_intent,neutral
gen_04194,"bang ambil yang item, ukuran 28",purchase_intent,neutral
gen_04195,"kak nitip yang cream kak, 2",purchase_intent,neutral
gen_04196,"min beli yang navy, ukuran 31",purchase_intent,negative
gen_04197,"kak pesan yang abu2, size xl",purchase_intent,neutral
gen_04198,"bang mau order yang putih kak, ukuran 36",purchase_intent,negative
gen_04199,"kak beli yang biru, 3",purchase_intent,neutral
gen_04200,"min nitip yang coklat kak, size 2xl",purchase_intent,neutral
gen_04201,"kak ambil yang hijau, ukuran 29",purchase_intent,neutral
gen_04202,"bang pesen yang item, ukuran 33",purchase_intent,neutral
gen_04203,"kak mau beli yang cream, size s",purchase_intent,neutral
gen_04204,"kak pesan yang abu2, ukuran 32",purchase_intent,neutral
gen_04205,"bang nitip yang biru, ukuran 30",purchase_intent,neutral
gen_04206,"kak beli yang coklat kak, size 3xl",purchase_intent,neutral
gen_04207,"min ambil yang putih, ukuran 35",purchase_intent,neutral
gen_04208,"kak order yang hijau kak, size m",purchase_intent,neutral
gen_04209,"bang pesen yang cream, 3",purchase_intent,neutral
gen_04210,"kak nitip yang item, ukuran 31",purchase_intent,neutral
gen_04211,"min mau pesan yang navy, size l",purchase_intent,neutral
gen_04212,"kak ambil yang abu2 kak, ukuran 28",purchase_intent,neutral
gen_04213,"bang beli yang biru, 2",purchase_intent,neutral
gen_04214,"kak pesan yang coklat, ukuran 34",purchase_intent,neutral
gen_04215,"min order yang hijau kak, size xl",purchase_intent,neutral
gen_04216,"kak mau beli yang item, ukuran 32",purchase_intent,neutral
gen_04217,"bang nitip yang cream, size 2xl",purchase_intent,neutral
gen_04218,"kak pesen yang abu2, 3",purchase_intent,neutral
gen_04219,"min ambil yang navy kak, ukuran 30",purchase_intent,neutral
gen_04220,"kak beli yang putih, size m",purchase_intent,neutral
gen_04221,"bang mau nitip yang coklat kak, ukuran 36",purchase_intent,neutral
gen_04222,"kak order yang biru, size l",purchase_intent,neutral
gen_04223,"min pesan yang hijau, ukuran 29",purchase_intent,neutral
gen_04224,"kak ambil yang item kak, 2",purchase_intent,neutral
gen_04225,"bang beli yang abu2, ukuran 33",purchase_intent,neutral
gen_04226,"kak nitip yang cream, size s",purchase_intent,neutral
gen_04227,"min mau beli yang navy kak, ukuran 35",purchase_intent,neutral
gen_04228,"kak pesan yang coklat, 3",purchase_intent,neutral
gen_04229,"bang order yang hijau kak, ukuran 28",purchase_intent,neutral
gen_04230,"kak beli yang item, size 3xl",purchase_intent,neutral
gen_04231,"min ambil yang abu2 kak, ukuran 31",purchase_intent,neutral
gen_04232,"kak nitip yang biru, 2",purchase_intent,neutral
gen_04233,"bang pesen yang coklat, ukuran 30",purchase_intent,neutral
gen_04234,"kak order yang cream kak, size m",purchase_intent,neutral
gen_04235,"min mau nitip yang navy, 3",purchase_intent,neutral
gen_04236,"kak beli yang hijau, ukuran 32",purchase_intent,neutral
gen_04237,"bang ambil yang item kak, size l",purchase_intent,neutral
gen_04238,"kak pesan yang abu2, ukuran 34",purchase_intent,neutral
gen_04239,"min order yang coklat, size xl",purchase_intent,positive
gen_04240,"kak nitip yang putih kak, 2",purchase_intent,neutral
gen_04241,"bang mau beli yang biru, ukuran 29",purchase_intent,neutral
gen_04242,"kak pesen yang cream kak, size 2xl",purchase_intent,neutral
gen_04243,"bang order yang abu2, size m",purchase_intent,neutral
gen_04244,"kak nitip yang coklat kak, ukuran 33",purchase_intent,neutral
gen_04245,"min pesan yang hijau, 2",purchase_intent,neutral
gen_04246,"kak mau ambil yang biru, ukuran 28",purchase_intent,neutral
gen_04247,"bang beli yang cream kak, size l",purchase_intent,neutral
gen_04248,"kak order yang putih, 3",purchase_intent,neutral
gen_04249,"min nitip yang item, ukuran 35",purchase_intent,neutral
gen_04250,"kak pesen yang abu2 kak, size s",purchase_intent,neutral
gen_04251,"bang ambil yang coklat, ukuran 31",purchase_intent,neutral
gen_04252,"kak beli yang hijau, 2",purchase_intent,positive
gen_04253,"min mau order yang navy kak, ukuran 30",purchase_intent,neutral
gen_04254,"kak nitip yang biru, size 3xl",purchase_intent,neutral
gen_04255,"bang pesen yang item kak, ukuran 34",purchase_intent,neutral
gen_04256,"kak order yang cream, 3",purchase_intent,neutral
gen_04257,"min ambil yang coklat, ukuran 29",purchase_intent,neutral
gen_04258,﻿kak aku mau beli yang navy itu ya,purchase_intent,neutral
gen_04259,"bang gue mau order yang item, size berapa aja",purchase_intent,neutral
gen_04260,min aku pesen yang abu2 dong,purchase_intent,neutral
gen_04261,"kak mau ambil yang cream, buat hadiah",purchase_intent,neutral
gen_04262,"bang beli yang biru, 2 dong kak",purchase_intent,neutral
gen_04263,kak aku nitip yang coklat ya,purchase_intent,neutral
gen_04264,"min pesan yang putih, ukuran 34",purchase_intent,neutral
gen_04265,kak gercep mau beli yang hijau nih,purchase_intent,neutral
gen_04266,"bang aku order yang item, xl",purchase_intent,neutral
gen_04267,"kak mau beli yang abu2, s",purchase_intent,positive
gen_04268,"min nitip yang cream, l",purchase_intent,neutral
gen_04269,"kak beli yang navy, 2",purchase_intent,neutral
gen_04270,"bang pesan yang putih, ukuran 36",purchase_intent,neutral
gen_04271,kak aku ambil yang coklat dong,purchase_intent,neutral
gen_04272,"min order yang biru, size m",purchase_intent,neutral
gen_04273,"kak mau pesen yang hijau, 3",purchase_intent,neutral
gen_04274,"bang beli yang item, ukuran 28",purchase_intent,neutral
gen_04275,kak nitip yang abu2 kak,purchase_intent,neutral
gen_04276,"min aku mau beli yang cream, 2",purchase_intent,neutral
gen_04277,"kak order yang navy, size 3xl",purchase_intent,neutral
gen_04278,"bang pesan yang coklat, ukuran 31",purchase_intent,neutral
gen_04279,"kak beli yang putih, m",purchase_intent,neutral
gen_04280,"min ambil yang biru, 3",purchase_intent,neutral
gen_04281,"kak pesen yang hijau kak, s",purchase_intent,neutral
gen_04282,"bang order yang item, ukuran 30",purchase_intent,neutral
gen_04283,"kak nitip yang cream, xl",purchase_intent,neutral
gen_04284,"min mau beli yang abu2, ukuran 32",purchase_intent,neutral
gen_04285,"kak beli yang navy, size 2xl",purchase_intent,neutral
gen_04286,"bang pesan yang coklat kak, 2",purchase_intent,neutral
gen_04287,"kak ambil yang putih, ukuran 29",purchase_intent,neutral
gen_04288,"min order yang biru, size l",purchase_intent,neutral
gen_04289,"kak mau pesen yang hijau, ukuran 35",purchase_intent,neutral
gen_04290,"bang beli yang item kak, 3",purchase_intent,neutral
gen_04291,"kak nitip yang abu2, ukuran 33",purchase_intent,neutral
gen_04292,"min pesan yang cream dong, m",purchase_intent,neutral
gen_04293,"kak beli yang navy, ukuran 36",purchase_intent,neutral
gen_04294,"bang order yang putih, 2",purchase_intent,neutral
gen_04295,"kak ambil yang coklat kak, size s",purchase_intent,neutral
gen_04296,"min mau nitip yang biru, ukuran 28",purchase_intent,neutral
gen_04297,"kak pesen yang hijau, xl",purchase_intent,neutral
gen_04298,"bang beli yang item, ukuran 31",purchase_intent,neutral
gen_04299,"kak order yang cream kak, 3",purchase_intent,neutral
gen_04300,"min nitip yang abu2, size m",purchase_intent,neutral
gen_04301,"kak mau beli yang navy, ukuran 30",purchase_intent,neutral
gen_04302,"bang pesan yang putih kak, 2",purchase_intent,neutral
gen_04303,"kak ambil yang coklat, ukuran 34",purchase_intent,neutral
gen_04304,"min beli yang biru, size 2xl",purchase_intent,neutral
gen_04305,"kak pesen yang hijau kak, 3",purchase_intent,neutral
gen_04306,"bang order yang item, ukuran 32",purchase_intent,neutral
gen_04307,"kak nitip yang cream, m",purchase_intent,neutral
gen_04308,"min mau pesan yang abu2 kak, xl",purchase_intent,neutral
gen_04309,"kak beli yang navy, ukuran 29",purchase_intent,neutral
gen_04310,"bang ambil yang putih, size l",purchase_intent,neutral
gen_04311,"kak order yang coklat, 2",purchase_intent,neutral
gen_04312,"min nitip yang biru kak, ukuran 35",purchase_intent,neutral
gen_04313,"kak pesen yang hijau, s",purchase_intent,neutral
gen_04314,"bang beli yang item kak, ukuran 33",purchase_intent,neutral
gen_04315,"kak mau beli yang cream, 3",purchase_intent,neutral
gen_04316,"min order yang abu2, ukuran 36",purchase_intent,neutral
gen_04317,"kak beli yang navy kak, size m",purchase_intent,neutral
gen_04318,"bang pesan yang coklat, ukuran 28",purchase_intent,neutral
gen_04319,"min mau pesar yang biru kak, ukuran 30",purchase_intent,negative
gen_04320,"kak pesen yang hijau, size 2xl",purchase_intent,neutral
gen_04321,"kak nitip yang cream, ukuran 34",purchase_intent,neutral
gen_04322,"min beli yang abu2 kak, m",purchase_intent,positive
gen_04323,"kak mau nitip yang navy, ukuran 31",purchase_intent,neutral
gen_04324,"bang pesan yang putih, s",purchase_intent,neutral
gen_04325,"kak ambil yang coklat kak, xl",purchase_intent,neutral
gen_04326,"min order yang biru, 2",purchase_intent,neutral
gen_04327,"kak pesen yang hijau, ukuran 35",purchase_intent,neutral
gen_04328,"bang beli yang item, ukuran 29",purchase_intent,neutral
gen_04329,"kak nitip yang cream kak, 3",purchase_intent,neutral
gen_04330,"min mau beli yang abu2, size l",purchase_intent,neutral
gen_04331,"kak beli yang navy, ukuran 33",purchase_intent,neutral
gen_04332,"bang ambil yang coklat kak, m",purchase_intent,neutral
gen_04333,"kak order yang putih, 2",purchase_intent,neutral
gen_04334,"min nitip yang biru, ukuran 36",purchase_intent,neutral
gen_04335,"kak pesen yang hijau kak, size s",purchase_intent,neutral
gen_04336,"kak mau nitip yang cream, ukuran 28",purchase_intent,neutral
gen_04337,"min pesan yang abu2 kak, xl",purchase_intent,neutral
gen_04338,"kak ambil yang navy, ukuran 32",purchase_intent,neutral
gen_04339,"bang order yang coklat, size 2xl",purchase_intent,neutral
gen_04340,"kak beli yang putih, 3",purchase_intent,neutral
gen_04341,"min nitip yang biru kak, m",purchase_intent,neutral
gen_04342,"kak pesen yang hijau, ukuran 30",purchase_intent,neutral
gen_04343,"bang mau beli yang item, s",purchase_intent,neutral
gen_04344,"min ambil yang abu2, l",purchase_intent,neutral
gen_04345,"kak beli yang navy kak, 2",purchase_intent,neutral
gen_04346,"kak order yang putih kak, 3",purchase_intent,neutral
gen_04347,"min nitip yang biru, size xl",purchase_intent,neutral
gen_04348,"kak pesen yang hijau, ukuran 36",purchase_intent,neutral
gen_04349,"bang beli yang item kak, m",purchase_intent,neutral
gen_04350,"kak mau ambil yang cream, 2",purchase_intent,negative
gen_04351,"min order yang abu2, ukuran 29",purchase_intent,neutral
gen_04352,"kak nitip yang navy kak, size s",purchase_intent,negative
gen_04353,"bang pesan yang coklat, 3",purchase_intent,neutral
gen_04354,"kak ambil yang putih, ukuran 33",purchase_intent,neutral
gen_04355,"min beli yang biru kak, 2",purchase_intent,neutral
gen_04356,"kak pesen yang hijau, size m",purchase_intent,neutral
gen_04357,"bang order yang item, ukuran 35",purchase_intent,neutral
gen_04358,"kak nitip yang cream, l",purchase_intent,neutral
gen_04359,"bang ambil yang coklat kak, ukuran 28",purchase_intent,neutral
gen_04360,"min nitip yang biru, ukuran 32",purchase_intent,neutral
gen_04361,"bang beli yang item, ukuran 30",purchase_intent,neutral
gen_04362,"kak mau beli yang cream, 2",purchase_intent,neutral
gen_04363,"min order yang abu2 kak, size 2xl",purchase_intent,neutral
gen_04364,"kak nitip yang navy, ukuran 34",purchase_intent,neutral
gen_04365,"kak ambil yang putih kak, m",purchase_intent,neutral
gen_04366,"min beli yang biru, ukuran 31",purchase_intent,neutral
gen_04367,"kak pesen yang hijau, l",purchase_intent,neutral
gen_04368,"bang order yang item kak, 2",purchase_intent,neutral
gen_04369,"kak nitip yang cream, ukuran 36",purchase_intent,neutral
gen_04370,"min mau nitip yang abu2, size s",purchase_intent,neutral
gen_04371,"bang ambil yang coklat, 3",purchase_intent,neutral
gen_04372,"kak order yang putih kak, xl",purchase_intent,neutral
gen_04373,"min pesen yang biru, ukuran 33",purchase_intent,neutral
gen_04374,"kak pesen yang hijau kak, 2",purchase_intent,neutral
gen_04375,"bang beli yang item, ukuran 35",purchase_intent,neutral
gen_04376,"min mau pesan yang abu2, ukuran 28",purchase_intent,neutral
gen_04377,"kak beli yang navy kak, size l",purchase_intent,neutral
gen_04378,"bang order yang coklat, 3",purchase_intent,neutral
gen_04379,"kak ambil yang putih, ukuran 32",purchase_intent,neutral
gen_04380,"min nitip yang biru kak, 2",purchase_intent,neutral
gen_04381,"kak pesen yang hijau, size s",purchase_intent,neutral
gen_04382,"kak mau nitip yang cream kak, 3",purchase_intent,positive
gen_04383,"min order yang abu2, m",purchase_intent,neutral
gen_04384,"kak beli yang navy, ukuran 34",purchase_intent,neutral
gen_04385,"kak ambil yang putih, xl",purchase_intent,neutral
gen_04386,"bang order yang item, ukuran 36",purchase_intent,neutral
gen_04387,"kak nitip yang cream, 2",purchase_intent,neutral
gen_04388,"min mau beli yang abu2 kak, s",purchase_intent,negative
gen_04389,"bang ambil yang coklat, size l",purchase_intent,neutral
gen_04390,"min nitip yang biru, ukuran 33",purchase_intent,neutral
gen_04391,"kak pesen yang hijau, 2",purchase_intent,neutral
gen_04392,"kak nitip yang cream, ukuran 35",purchase_intent,neutral
gen_04393,"min order yang abu2 kak, 3",purchase_intent,neutral
gen_04394,"kak beli yang navy, xl",purchase_intent,neutral
gen_04395,"bang pesan yang coklat kak, ukuran 28",purchase_intent,neutral
gen_04396,"min beli yang abu2, size 2xl",purchase_intent,neutral
gen_04397,"kak pesan yang navy kak, ukuran 34",purchase_intent,neutral
gen_04398,"bang ambil yang coklat, m",purchase_intent,neutral
gen_04399,"min nitip yang biru, ukuran 31",purchase_intent,neutral
gen_04400,"bang beli yang item, 2",purchase_intent,neutral
gen_04401,"kak nitip yang cream kak, ukuran 36",purchase_intent,neutral
gen_04402,"min mau nitip yang abu2, s",purchase_intent,neutral
gen_04403,"bang order yang coklat kak, 3",purchase_intent,neutral
gen_04404,"min pesan yang biru kak, ukuran 33",purchase_intent,neutral
gen_04405,"bang beli yang item kak, ukuran 35",purchase_intent,positive
gen_04406,"kak mau pesan yang navy, ukuran 28",purchase_intent,neutral
gen_04407,"bang ambil yang coklat, 2",purchase_intent,neutral
gen_04408,"kak order yang putih kak, s",purchase_intent,neutral
gen_04409,"min beli yang abu2, l",purchase_intent,neutral
gen_04410,"kak pesan yang navy kak, m",purchase_intent,neutral
gen_04411,"bang order yang coklat, ukuran 34",purchase_intent,neutral
gen_04412,"kak ambil yang putih, 3",purchase_intent,neutral
gen_04413,"min nitip yang biru kak, size xl",purchase_intent,neutral
gen_04414,"kak pesen yang hijau, ukuran 31",purchase_intent,neutral
gen_04415,"bang beli yang item kak, 2",purchase_intent,neutral
gen_04416,"﻿kak aku mau beli yang abu2, chat dong",purchase_intent,neutral
gen_04417,"bang beli yang navy nih, kode berapa kak?",purchase_intent,neutral
gen_04418,"kak mau pesen yang item, di dm ya",purchase_intent,neutral
gen_04419,"min aku pesan yang cream, langsung chat",purchase_intent,neutral
gen_04420,"kak beli yang biru kak, bisa wa?",purchase_intent,neutral
gen_04421,"bang order yang coklat, voucher apa?",purchase_intent,neutral
gen_04422,"kak mau beli yang putih, chat admin",purchase_intent,neutral
gen_04423,"min ambil yang hijau, kode 5",purchase_intent,neutral
gen_04424,"kak pesen yang item, cek dm",purchase_intent,neutral
gen_04425,"bang nitip yang navy, udah chat",purchase_intent,neutral
gen_04426,"kak beli yang abu2 kak, dm bentar",purchase_intent,neutral
gen_04427,"min mau order yang cream, chat ya",purchase_intent,neutral
gen_04428,"kak ambil yang biru, malem chat",purchase_intent,neutral
gen_04429,"bang pesan yang coklat, kode 8",purchase_intent,neutral
gen_04430,"kak mau beli yang putih, lgsg wa",purchase_intent,neutral
gen_04431,"min nitip yang hijau, chat disini",purchase_intent,neutral
gen_04432,"kak order yang item kak, dm aja",purchase_intent,neutral
gen_04433,"bang beli yang navy, kode 3",purchase_intent,neutral
gen_04434,"kak pesan yang abu2, chat dong kak",purchase_intent,negative
gen_04435,"min mau beli yang cream, DM kak",purchase_intent,neutral
gen_04436,"kak ambil yang biru kak, udah chat",purchase_intent,neutral
gen_04437,"bang pesen yang coklat, wa aja",purchase_intent,neutral
gen_04438,"kak beli yang putih, kode 7",purchase_intent,neutral
gen_04439,"min order yang hijau, chat admin ya",purchase_intent,neutral
gen_04440,"kak nitip yang item, dm bentar lagi",purchase_intent,neutral
gen_04441,"bang mau pesan yang navy, lgsg chat",purchase_intent,neutral
gen_04442,"kak ambil yang abu2 kak, chat disini",purchase_intent,neutral
gen_04443,"min beli yang cream, kode 9",purchase_intent,neutral
gen_04444,"kak pesan yang biru, udah dm kak",purchase_intent,neutral
gen_04445,"bang order yang coklat, wa dong",purchase_intent,neutral
gen_04446,"kak mau beli yang putih kak, chat",purchase_intent,negative
gen_04447,"min nitip yang hijau, dm ya",purchase_intent,neutral
gen_04448,"kak beli yang item, kode 11",purchase_intent,neutral
gen_04449,"bang pesan yang abu2, lgsg wa",purchase_intent,neutral
gen_04450,"kak order yang cream kak, chat admin",purchase_intent,positive
gen_04451,"min ambil yang biru, dm aja",purchase_intent,neutral
gen_04452,"kak mau nitip yang coklat, kode 12",purchase_intent,neutral
gen_04453,"bang beli yang putih, udah chat",purchase_intent,neutral
gen_04454,"kak pesen yang hijau, wa bentar",purchase_intent,neutral
gen_04455,"min order yang item kak, dm",purchase_intent,neutral
gen_04456,"kak ambil yang navy, kode 13",purchase_intent,neutral
gen_04457,"bang pesan yang abu2 kak, chat",purchase_intent,neutral
gen_04458,"kak beli yang cream, lgsg dm",purchase_intent,neutral
gen_04459,"min mau pesen yang biru, kode 14",purchase_intent,neutral
gen_04460,"kak nitip yang coklat, udah wa",purchase_intent,neutral
gen_04461,"bang order yang putih, dm dong",purchase_intent,neutral
gen_04462,"kak ambil yang hijau kak, chat admin",purchase_intent,positive
gen_04463,"min beli yang item, kode 15",purchase_intent,neutral
gen_04464,"kak pesan yang navy kak, lgsg chat",purchase_intent,neutral
gen_04465,"bang ambil yang abu2, dm ya",purchase_intent,neutral
gen_04466,"kak mau beli yang cream, kode 16",purchase_intent,neutral
gen_04467,"min order yang biru, udah dm",purchase_intent,neutral
gen_04468,"kak pesen yang coklat kak, chat dong",purchase_intent,neutral
gen_04469,"bang beli yang putih, wa bentar",purchase_intent,neutral
gen_04470,"kak ambil yang hijau, dm aja",purchase_intent,neutral
gen_04471,"min nitip yang item kak, kode 17",purchase_intent,neutral
gen_04472,"kak order yang navy, chat admin ya",purchase_intent,neutral
gen_04473,"bang pesan yang abu2, lgsg dm",purchase_intent,neutral
gen_04474,"kak beli yang cream kak, kode 18",purchase_intent,neutral
gen_04475,"min mau nitip yang biru, udah chat",purchase_intent,neutral
gen_04476,"kak pesen yang coklat, dm bentar",purchase_intent,neutral
gen_04477,"bang order yang putih kak, wa dong",purchase_intent,neutral
gen_04478,"kak ambil yang hijau, chat anak kios",purchase_intent,negative
gen_04479,"min beli yang item, kode 19",purchase_intent,neutral
gen_04480,"kak pesan yang navy kak, lgsg wa",purchase_intent,neutral
gen_04481,"bang mau ambil yang abu2, dm",purchase_intent,neutral
gen_04482,"kak order yang cream, kode 20",purchase_intent,neutral
gen_04483,"min nitip yang biru kak, udah dm",purchase_intent,neutral
gen_04484,"kak pesen yang coklat, chat",purchase_intent,neutral
gen_04485,"bang beli yang putih kak, wa",purchase_intent,neutral
gen_04486,"kak ambil yang hijau, lgsg dm",purchase_intent,neutral
gen_04487,"min noble yang item, kode 21",purchase_intent,neutral
gen_04488,"kak pesan yang navy, chat admin",purchase_intent,neutral
gen_04489,"bang order yang abu2 kak, dm ya",purchase_intent,neutral
gen_04490,"kak beli yang cream, kode 22",purchase_intent,neutral
gen_04491,"min mau nitip yang biru, udah wa",purchase_intent,neutral
gen_04492,"kak pesen yang coklat kak, dm dong",purchase_intent,neutral
gen_04493,"bang ambil yang putih, chat bentar",purchase_intent,neutral
gen_04494,"kak order yang hijau, lgsg wa",purchase_intent,neutral
gen_04495,"min nitip yang item, kode 23",purchase_intent,neutral
gen_04496,"kak pesan yang navy kak, dm",purchase_intent,neutral
gen_04497,"bang beli yang abu2, udah chat kak",purchase_intent,neutral
gen_04498,"kak ambil yang cream kak, wa dong",purchase_intent,positive
gen_04499,"min order yang biru, kode 24",purchase_intent,neutral
gen_04500,"kak pesen yang coklat, chat admin",purchase_intent,neutral
gen_04501,"bang nitip yang putih kak, dm ya",purchase_intent,neutral
gen_04502,"kak beli yang hijau, lgsg dm",purchase_intent,neutral
gen_04503,"min order yang item kak, kode 25",purchase_intent,neutral
gen_04504,"kak ambil yang navy, wa",purchase_intent,neutral
gen_04505,"bang pesan yang abu2 kak, dm bentar",purchase_intent,neutral
gen_04506,"kak beli yang cream, chat",purchase_intent,neutral
gen_04507,"min pesen yang biru kak, kode 26",purchase_intent,neutral
gen_04508,"kak nitip yang coklat, udah dm",purchase_intent,neutral
gen_04509,"bang order yang putih, wa aja kak",purchase_intent,neutral
gen_04510,"kak ambil yang hijau kak, dm",purchase_intent,neutral
gen_04511,"min beli yang item, kode 27",purchase_intent,neutral
gen_04512,"bang mau nitip yang abu2, lgsg wa",purchase_intent,neutral
gen_04513,"kak order yang cream kak, dm ya",purchase_intent,neutral
gen_04514,"min pesen yang biru, kode 28",purchase_intent,neutral
gen_04515,"kak beli yang coklat, udah chat",purchase_intent,neutral
gen_04516,"bang nitip yang putih, dm dong",purchase_intent,neutral
gen_04517,"kak ambil yang hijau kak, wa",purchase_intent,neutral
gen_04518,"min order yang item, kode 29",purchase_intent,neutral
gen_04519,"kak pesan yang navy kak, chat bentar",purchase_intent,neutral
gen_04520,"bang beli yang abu2, dm",purchase_intent,neutral
gen_04521,"kak nitip yang cream kak, kode 30",purchase_intent,neutral
gen_04522,"kak pesen yang coklat, wa aja",purchase_intent,neutral
gen_04523,"bang ambil yang putih, chat admin",purchase_intent,neutral
gen_04524,"kak beli yang hijau kak, lgsg dm",purchase_intent,neutral
gen_04525,"min nitip yang item, kode 31",purchase_intent,neutral
gen_04526,"kak pesan yang navy, udah wa",purchase_intent,neutral
gen_04527,"bang order yang abu2 kak, dm bentar",purchase_intent,neutral
gen_04528,"kak ambil yang cream, chat",purchase_intent,neutral
gen_04529,"min beli yang biru kak, kode 32",purchase_intent,neutral
gen_04530,"kak pesen yang coklat, dm dong",purchase_intent,neutral
gen_04531,"bang nitip yang putih, lgsg wa",purchase_intent,neutral
gen_04532,"kak order yang hijau kak, udah dm",purchase_intent,neutral
gen_04533,"min ambil yang item, kode 33",purchase_intent,neutral
gen_04534,"kak pesan yang navy kak, chat admin",purchase_intent,neutral
gen_04535,"bang beli yang abu2, wa",purchase_intent,neutral
gen_04536,"kak nitip yang cream, dm ya",purchase_intent,neutral
gen_04537,"min order yang biru kak, kode 34",purchase_intent,neutral
gen_04538,"kak pesen yang coklat, chat bentar",purchase_intent,neutral
gen_04539,"bang ambil yang putih kak, lgsg dm",purchase_intent,neutral
gen_04540,"kak beli yang hijau, kode 35",purchase_intent,neutral
gen_04541,"min nitip yang item kak, udah wa",purchase_intent,neutral
gen_04542,"kak pesan yang navy, dm",purchase_intent,neutral
gen_04543,"bang order yang abu2 kak, chat",purchase_intent,neutral
gen_04544,"kak ambil yang cream, kode 36",purchase_intent,neutral
gen_04545,"min beli yang biru kak, udah dm",purchase_intent,neutral
