comment_id,text,intent_lama,sentiment,intent_baru
comment_000846,Pasti carogena pendiem🤣,other,neutral,not_relevant
comment_000847,"Lagi atur strategi penjualan, teh 😁",other,neutral,not_relevant
comment_000848,Lah blom ada?,other,neutral,not_relevant
comment_000849,Ini host live nya ganti ganti teh?,other,neutral,not_relevant
comment_000850,Kan aku caroge na,other,neutral,not_relevant
comment_000851,"Teteh terlalau pintar, gak bisa dikibulin 😁",other,positive,not_relevant
comment_000852,itu oversize kak?,ask_size_fit,neutral,size_recommendation
comment_000853,Salut sama cewek pintar kayak gini 😁,other,positive,not_relevant
comment_000854,"Next jadi host jualan kaos saya mau gak, kak ?",other,neutral,purchase_intent
comment_000855,Beruntung yang bisa bekerja sama orang kayak teteh,other,positive,not_relevant
comment_000856,Curiga gajihnya gede kerja sampe jam segini mah 😭😭😂,other,neutral,not_relevant
comment_000857,ada yang warna maron ga ?,ask_stock,neutral,color_inquiry
comment_000858,Gak semua orang jago kayak teteh ?,other,positive,not_relevant
comment_000859,Di Bank atau sebagsinya,other,neutral,not_relevant
comment_000860,Aku yang liat jujur teteh bagus di bagian penjualan,other,positive,not_relevant
comment_000861,Emang iya,other,neutral,not_relevant
comment_000862,"Emang itu yang bagus, bisa jelasin produknya, jadi orang bisa paham",other,positive,not_relevant
comment_000863,"Yaudah ya, teh, semangat",other,neutral,not_relevant
comment_000864,Iyaa,other,neutral,not_relevant
comment_000865,Bisa buat bb 95 gak kk?,ask_measurement,neutral,size_recommendation
comment_000866,yaah,other,neutral,not_relevant
comment_000867,spil etalase 37 warna putih kak,ask_detail,neutral,product_inquiry
comment_000868,Aku dh 2 x co bagus bngt 😍,purchase_intent,neutral,purchase_intent
comment_000869,Aku lo nunggu” km live 😂,other,positive,not_relevant
comment_000870,bb 77 tb 167 ukuran apa??,ask_measurement,neutral,size_recommendation
comment_000871,LD 110 BB 75,ask_measurement,neutral,size_recommendation
comment_000872,Cb monalisa hitam,ask_detail,neutral,color_inquiry
comment_000873,Aku nyari” yg depan yg simple” aja 😂,ask_detail,neutral,not_relevant
comment_000874,Udah bli yg La sm houston,purchase_intent,neutral,not_relevant
comment_000875,etalase 61 teh spil,ask_detail,neutral,product_inquiry
comment_000876,ehh can sareh keneh,other,neutral,not_relevant
comment_000877,etalase 3 maksudnya dapat 2 kak?,ask_detail,neutral,product_inquiry
comment_000878,close close tos azan🤣🤣🤣,other,neutral,not_relevant
comment_000879,Cb yg 69,ask_detail,neutral,product_inquiry
comment_000880,Minum ka,other,neutral,not_relevant
comment_000882,mau co tadinya hargab69..berubah jd 84..nanti aja deh,ask_price,negative,purchase_intent
comment_000883,BB 80 kak,ask_measurement,neutral,size_recommendation
comment_000884,Cb lg sk 93,ask_size_fit,neutral,not_relevant
comment_000885,Kalo bb 58 ka ambilnya ukuran brpa,ask_measurement,neutral,size_recommendation
comment_000886,Bb 85 kk,ask_measurement,neutral,size_recommendation
comment_000887,Semangat kk syg live nya,other,positive,not_relevant
comment_000888,Jgn lupa makan dan vitamin biar fit,other,neutral,not_relevant
comment_000889,cewek cowok bisa ga ka,ask_detail,neutral,product_inquiry
comment_000890,Aku dh co,purchase_intent,neutral,purchase_intent
comment_000891,Spill budy coba ka,ask_detail,neutral,not_relevant
comment_000892,Kasi aku free 1 baju 😭😂,other,neutral,price_inquiry
comment_000893,thank u Min semangat livenya,other,positive,not_relevant
comment_000894,Nerawang ga?,other,neutral,product_inquiry
comment_000895,jos nyaman dipake nya,other,positive,not_relevant
comment_000896,Bener ya aku co 2 kirim bonus nya ya😁,purchase_intent,neutral,purchase_intent
comment_000897,Reguler atau slimfit ka?,ask_size_fit,neutral,size_recommendation
comment_000898,cewek bb 67,ask_measurement,neutral,size_recommendation
comment_000899,Dahhhh,other,neutral,not_relevant
comment_000900,Hitam nya juga bes kan?,ask_size_fit,neutral,size_recommendation
comment_000901,Okraii tencu,other,neutral,not_relevant
comment_000902,Bingung ka pada lucu semua,other,positive,not_relevant
comment_000903,hitam size ap,ask_size_fit,neutral,size_inquiry
comment_000904,warna pink ada ga kak,ask_stock,neutral,color_inquiry
comment_000905,bantal etalase berapa kak,ask_stock,neutral,product_inquiry
comment_000906,ada nailong aku mau,ask_stock,neutral,purchase_intent
comment_000907,bisa dibawa renang kak,ask_detail,neutral,product_inquiry
comment_000908,eta 1 sama 2 beda bahan ya kak,ask_detail,neutral,product_inquiry
comment_000909,warna cream dong ka,ask_detail,neutral,color_inquiry
comment_000910,semngt jangan lupa istirahat bangku,other,neutral,not_relevant
comment_000911,Sptill et 10,ask_detail,neutral,product_inquiry
comment_000912,172/90,ask_measurement,neutral,size_recommendation
comment_000913,BB95 dan LD 120 pake uk brp,ask_measurement,neutral,size_recommendation
comment_000914,ok,other,neutral,not_relevant
comment_000915,Bb 68 tb 168 uk apa,ask_measurement,neutral,size_recommendation
comment_000916,Uda co,purchase_intent,neutral,purchase_intent
comment_000917,Etalase 1,ask_stock,neutral,product_inquiry
comment_000918,ovz ga bg?,ask_size_fit,neutral,size_recommendation
comment_000919,yang monday work etalase berapa ka,ask_stock,neutral,product_inquiry
comment_000920,bb 51 tb 175,ask_measurement,neutral,size_recommendation
comment_000921,looney tunes green spill kak,ask_detail,neutral,product_inquiry
comment_000922,ada kaos tangan panja ng warna merah gak ka buat cewe,ask_stock,neutral,product_inquiry
comment_000923,iyaa,other,neutral,not_relevant
comment_000924,tinggi 185 BB 80 baju ukuran apa bg,ask_measurement,neutral,size_recommendation
comment_000925,dipegang L ya,ask_size_fit,neutral,not_relevant
comment_000926,etalase 25 mas,ask_stock,neutral,product_inquiry
comment_000927,sablon nya aman ka,ask_detail,neutral,product_inquiry
comment_000928,kalo XXL minimal BB brp,ask_measurement,neutral,size_inquiry
comment_000929,coba liat KA UK xxl,ask_detail,neutral,size_inquiry
comment_000930,"buat suami,BB 90 TB 185",ask_measurement,neutral,size_recommendation
comment_000931,xxl ld brp,ask_measurement,neutral,size_inquiry
comment_000932,bb 92,ask_measurement,neutral,size_recommendation
comment_000933,BB 75 TB 175,ask_measurement,neutral,size_recommendation
comment_000934,125,noise,neutral,not_relevant
comment_000936,bb 75 tb 175 bang,ask_measurement,neutral,size_recommendation
comment_000937,etalase 41 bang,ask_stock,neutral,product_inquiry
comment_000938,tinggi badan 172 pakai size brp ?,ask_measurement,neutral,size_recommendation
comment_000939,bb 55,ask_measurement,neutral,size_recommendation
comment_000940,bang coba liat belakangnya yg hitam,ask_detail,neutral,color_inquiry
comment_000941,dh co,purchase_intent,neutral,purchase_intent
comment_000942,XXL panjang berapa untuk Tedy duck,ask_measurement,neutral,size_inquiry
comment_000943,187,ask_measurement,neutral,not_relevant
comment_000944,XXL tapi 79,ask_measurement,neutral,size_recommendation
comment_000945,bntr bro lg pilih metode payment,purchase_intent,neutral,not_relevant
comment_000946,"sdh beres, ditunggu brg nya",purchase_intent,neutral,not_relevant
comment_000947,sablonnya awet ngga kak?,ask_detail,neutral,product_inquiry
comment_000948,bb 70 tb 172,ask_measurement,neutral,size_recommendation
comment_000949,yang belakangnya polos eta berapa kak?,ask_stock,neutral,product_inquiry
comment_000951,24,ask_stock,neutral,not_relevant
comment_000952,buat bb 95 ada ga,ask_stock,neutral,size_recommendation
comment_000953,yg dipegang ukuran berapa,ask_size_fit,neutral,size_inquiry
comment_000954,65,ask_measurement,neutral,not_relevant
comment_000955,pengiriman dr mana bng,ask_price,neutral,not_relevant
comment_000956,jakarta a,other,neutral,not_relevant
comment_000957,bahan tebel gak a,ask_detail,neutral,product_inquiry
comment_000958,adem gak a bahannya ?,ask_detail,neutral,product_inquiry
comment_000959,Kknya pake size apa,ask_size_fit,neutral,size_inquiry
comment_000960,Bb 50 tb 160,ask_measurement,neutral,size_recommendation
comment_000961,kk spill eta 25 dan 80 ka,ask_detail,neutral,product_inquiry
comment_000962,yg warna black k,ask_detail,neutral,color_inquiry
comment_000963,itu size apa k,ask_size_fit,neutral,size_inquiry
comment_000964,buat anaku,ask_size_fit,neutral,not_relevant
comment_000965,tb 180,ask_measurement,neutral,size_recommendation
comment_000967,a saya udah co 2pcs tapi yg datang 1,purchase_intent,negative,purchase_intent
comment_000968,dibarengin,other,neutral,not_relevant
comment_000969,etalase 1 itu dapat berapa baju bang?,ask_detail,neutral,product_inquiry
comment_000970,oalah saya kira sesuai baju yang ada di gambar😁,other,neutral,product_inquiry
comment_000971,ada paketan,ask_stock,neutral,not_relevant
comment_000972,yang panda kak,ask_stock,neutral,not_relevant
comment_000973,hitam,ask_detail,neutral,color_inquiry
comment_000974,bb 70 ukuran berapa,ask_measurement,neutral,size_recommendation
comment_000975,BB 54 TB 146,ask_measurement,neutral,size_recommendation
comment_000976,Liat hitamnya,ask_detail,neutral,color_inquiry
comment_000977,bb 85 tb 150,ask_measurement,neutral,size_recommendation
comment_000978,Model lain ada ka hitamnya,ask_stock,neutral,product_inquiry
comment_000979,Ini bahan apa bang,ask_detail,neutral,product_inquiry
comment_000980,Liat yg snoppy black dan budy black ka,ask_detail,neutral,not_relevant
comment_000982,Bb 70 tinggi 160,ask_measurement,neutral,size_recommendation
comment_000983,Tp mau yg longgar,ask_size_fit,neutral,size_recommendation
comment_000984,sablon nya ngekek dak bang,ask_detail,neutral,product_inquiry
comment_000985,Udh co,purchase_intent,neutral,purchase_intent
comment_000986,spil spombob etalase 1,ask_detail,neutral,product_inquiry
comment_000987,bb 98 tb 178,ask_measurement,neutral,size_recommendation
comment_000988,ld 120 kak,ask_measurement,neutral,size_recommendation
comment_000989,Udh follow bang beli nya nnti nunggu gajian🤣,purchase_intent,neutral,purchase_intent
comment_000990,roblok ada bang,ask_stock,neutral,product_inquiry
comment_000991,tinggi badan 175 berat badan 75,ask_measurement,neutral,size_recommendation
comment_000992,bb 55 tb 167,ask_measurement,neutral,size_recommendation
comment_000993,buat suami,ask_measurement,neutral,not_relevant
comment_000994,24 s semua ya kk,ask_stock,neutral,not_relevant
comment_000995,Bb 72 ukuran ap kak,ask_measurement,neutral,size_recommendation
comment_000996,udh co kk,purchase_intent,neutral,purchase_intent
comment_000997,spill etalase 78,ask_detail,neutral,product_inquiry
comment_000998,spill etalase 78 warna olive kak,ask_detail,neutral,product_inquiry
comment_000999,yang cream kak,ask_detail,neutral,color_inquiry
comment_001000,salah co aku,other,negative,purchase_intent
comment_001001,itu bahannya gimana kak,ask_detail,neutral,product_inquiry
comment_001002,celana pendek cowok itu ada yg panjangnya mendekati 60cm ga kak?,ask_stock,neutral,size_recommendation
comment_001009,mesha grey warna apa,ask_detail,neutral,color_inquiry
comment_001010,macha drak grey,ask_detail,neutral,color_inquiry
comment_001011,yg harga 110,ask_price,neutral,price_inquiry
comment_001012,gmn ya batalin ya,other,neutral,not_relevant
comment_001013,coba spil 2 barang itu apa beda ya,ask_detail,neutral,product_inquiry
comment_001014,ia,other,neutral,not_relevant
comment_001015,bukan kaos kah,ask_detail,neutral,product_inquiry
comment_001016,aku cari kaos,ask_stock,neutral,not_relevant
comment_001017,aku cari yg haos aja,ask_stock,neutral,not_relevant
comment_001018,ia pas,other,neutral,not_relevant
comment_001019,masha grey,ask_detail,neutral,color_inquiry
comment_001020,gmn ya warna ya,ask_detail,neutral,color_inquiry
comment_001021,karga standar ada gak,ask_price,neutral,price_inquiry
comment_001022,[laughcry][laughcry],noise,neutral,not_relevant
comment_001023,jacui dan Oliver apa bedanya kak,ask_detail,neutral,product_inquiry
comment_001024,Oliver liat kak,ask_detail,neutral,not_relevant
comment_001025,pakde buat kerja lapangan,ask_stock,neutral,not_relevant
comment_001026,pengiriman dari mana kak?,ask_price,neutral,not_relevant
comment_001027,BB 65 TB 165,ask_measurement,neutral,size_recommendation
comment_001028,bb 65 tinggi 180 ?,ask_measurement,neutral,size_recommendation
comment_001029,yang pendek ka,ask_stock,neutral,not_relevant
comment_001030,celanaa bang,ask_stock,neutral,not_relevant
comment_001031,kalau panjang ka,ask_stock,neutral,product_inquiry
comment_001032,size yg lu pake bang,ask_size_fit,neutral,size_inquiry
comment_001033,Hoodie itemnya ka,ask_detail,neutral,color_inquiry
comment_001034,udah co yg oliver kak yas,purchase_intent,neutral,purchase_intent
comment_001035,etalase brp itu k,ask_stock,neutral,product_inquiry
comment_001036,ka celana chino warna khaki ada ga?,ask_stock,neutral,color_inquiry
comment_001037,flanel da ngga?,ask_stock,neutral,product_inquiry
comment_001038,Cino buat cowo bang yg bahan licin,ask_detail,neutral,product_inquiry
comment_001039,kalo ada yg sesuai saya bilang mau cek out,purchase_intent,neutral,purchase_intent
comment_001040,Ririn mna kk,other,neutral,not_relevant
comment_001041,pilihan warna nya ko ga ada,ask_stock,negative,color_inquiry
comment_001042,size sma pilihan warna kang di masukan,ask_stock,neutral,color_inquiry
comment_001043,wana moca SMA cream nya ga ada bang,ask_stock,neutral,color_inquiry
comment_001044,size 30/31 Cino yg bahan licin kalo ada mau cek out 2,purchase_intent,neutral,purchase_intent
comment_001045,engga ada yaa berarti,ask_stock,neutral,not_relevant
comment_001046,kak spil knitwear erigo yg pernah di pake kak raline,ask_detail,neutral,product_inquiry
comment_001047,"bukan kak, bahan rajut kynyaa",ask_detail,neutral,product_inquiry
comment_001048,"kak, kemeja burgundy celana nya yg macth warna apa ya buat acara formal?",ask_detail,neutral,color_inquiry
comment_001049,pengen celana nya yg slim fit kak,ask_size_fit,neutral,product_inquiry
comment_001050,kalo coklat gmn kak?,ask_detail,neutral,color_inquiry
comment_001051,urgundy nya agak ke unguan soal nya bukan coklat,ask_detail,neutral,color_inquiry
comment_001052,jaket ada kak?,ask_stock,neutral,product_inquiry
comment_001053,buat sehari-hari aja ka,ask_stock,neutral,not_relevant
comment_001054,warna lain coba kak,ask_detail,neutral,color_inquiry
comment_001055,"BB 82,TB 176 KA?",ask_measurement,neutral,size_recommendation
comment_001056,buat TB 170an sama BB 80,ask_measurement,neutral,size_recommendation
comment_001057,"kak, liat yg warna item dong celana chinos nya",ask_detail,neutral,color_inquiry
comment_001058,Bb 77 tb 178 size apa,ask_measurement,neutral,size_recommendation
comment_001059,itu Stretch kn bahan pas bagian pinggang nya?,ask_detail,neutral,product_inquiry
comment_001060,itu pensil gk bawah nya?,ask_size_fit,neutral,product_inquiry
comment_001061,pengen yg pensil kak ada gk,ask_stock,neutral,product_inquiry
comment_001062,34 nih ya gk kegedean,ask_size_fit,neutral,size_recommendation
comment_001063,33 sih kya nya,ask_size_fit,neutral,not_relevant
comment_001064,kalo dark grey coba spill kak,ask_detail,neutral,color_inquiry
comment_001065,bagusan mana sma item klo di match sma burgundy keunguan?,ask_detail,neutral,color_inquiry
comment_001066,ok aku co yg item ya,purchase_intent,neutral,purchase_intent
comment_001067,etalase brpa kak?,ask_stock,neutral,product_inquiry
comment_001068,"kaa, ga kangen jkt48??",other,neutral,not_relevant
comment_001069,warna maroon ada ga,ask_stock,neutral,color_inquiry
comment_001070,bukan wrna merah cerah kan kak,ask_detail,neutral,color_inquiry
comment_001071,bang kalo bb70 ukuran apa,ask_measurement,neutral,size_recommendation
comment_001072,kak kaos pendek warna hitam yang bestseller yang mana? spill,ask_stock,neutral,product_inquiry
comment_001073,kemeja bang,ask_stock,neutral,not_relevant
comment_001074,M kak,ask_size_fit,neutral,not_relevant
comment_001075,itu etalase brp,ask_stock,neutral,product_inquiry
comment_001076,kalo L lebar dada brapa bang,ask_measurement,neutral,size_inquiry
comment_001077,bahan gerah ga si?,ask_detail,neutral,product_inquiry
comment_001078,iya kaos,other,neutral,not_relevant
comment_001079,hudi ada gak kk,ask_stock,neutral,product_inquiry
comment_001080,Celana buat cwo tinggi bagusan mana ka,ask_stock,neutral,product_inquiry
comment_001081,Eta brpa,ask_stock,neutral,product_inquiry
comment_001082,udah dijelasin di chaaatnyaa,other,neutral,not_relevant
comment_001083,makasiih,other,positive,not_relevant
comment_001084,eta 1 itu untuk bb 100 tb 183 ukuran apa kaa?,ask_measurement,neutral,size_recommendation
comment_001085,Bg spil chino slim fit yg warna khaki,ask_detail,neutral,color_inquiry
comment_001086,Bg spil chino slim fit warna khaki,ask_detail,neutral,color_inquiry
comment_001095,celana panjang BB 100,ask_measurement,neutral,size_recommendation
comment_001096,uda co ya kaa eta 1,purchase_intent,neutral,purchase_intent
comment_001097,brgnya bru sampai trnyta uk 40k kebesaran bnget😭😭,ask_size_fit,negative,size_inquiry
comment_001098,buat suamiku kak,ask_measurement,neutral,not_relevant
comment_001099,celana jogger pants uk 40 sya mau ganti ke no 38😭,ask_size_fit,neutral,purchase_intent
comment_001100,tb suamiku 165 bb 80,ask_measurement,neutral,size_recommendation
comment_001101,trnyta uk 40 besar bnget😭,ask_size_fit,negative,size_inquiry
comment_001102,bisa return ngak kak? 😭,other,neutral,not_relevant
comment_001103,"akunya kira"" doang kak kmrin tkut nya uk 38 kecil",ask_size_fit,neutral,size_inquiry
comment_001104,BB 59 TB 165 pakai size apa ka?,ask_measurement,neutral,size_recommendation
comment_001105,etalase 54,ask_stock,neutral,product_inquiry
comment_001106,hoodie ka yg item,ask_detail,neutral,color_inquiry
comment_001107,hoodie yg di postingaan itu belinya dmna ya ka,ask_stock,neutral,purchase_intent
comment_001108,yg black to black,ask_detail,neutral,not_relevant
comment_001109,wadu cakep tu,other,positive,not_relevant
comment_001110,etalase 38 kak wrna brenn navy🙏,ask_stock,neutral,product_inquiry
comment_001111,yg etalase 5 cairo grey kak,ask_stock,neutral,product_inquiry
comment_001112,kak liat kemeja putih tangan panjang,ask_detail,neutral,product_inquiry
comment_001113,eta 26 kk,ask_stock,neutral,product_inquiry
comment_001114,spil eta 5 bg?,ask_detail,neutral,product_inquiry
comment_001115,spill 15 bg,ask_detail,neutral,product_inquiry
comment_001116,oke bg udah co,purchase_intent,neutral,purchase_intent
comment_001117,suarane ngebass,other,neutral,not_relevant
comment_001118,crewneck / sweter ada min,ask_stock,neutral,product_inquiry
comment_001119,bang no 18 untuk bb 72 tb 174,ask_measurement,neutral,size_recommendation
comment_001120,mas klo celana chino yg bawahnya agak lebar rata ke atas atau reguler gtu eta brp,ask_stock,neutral,product_inquiry
comment_001121,erigo relax itu bedanya apa ya sm chino biasa,ask_detail,neutral,product_inquiry
comment_001122,yg relax size 40 yg masih ready eta brp?,ask_stock,neutral,stock_availability
comment_001123,bb 97 tb 173,ask_measurement,neutral,size_recommendation
comment_001124,saya ud beli chino yg biasa pake size 40,purchase_intent,neutral,not_relevant
comment_001125,oh klo yg relax lebih longgar brrti pinggangnya juga ya yg relax??,ask_size_fit,neutral,size_recommendation
comment_001132,outer yg dipakek eta brp,ask_stock,neutral,product_inquiry
comment_001133,eta 70 gede juga ga sizeny?!sm kaya relax??,ask_size_fit,neutral,product_inquiry
comment_001134,yg td kos tlse brp,ask_stock,neutral,product_inquiry
comment_001135,ok kak,other,neutral,not_relevant
comment_001136,kemeja hitam pendek,ask_detail,neutral,color_inquiry
comment_001137,tu size brp,ask_size_fit,neutral,size_inquiry
comment_001138,yg di pake,ask_stock,neutral,not_relevant
comment_001139,kka spil et 22,ask_detail,neutral,product_inquiry
comment_001140,TB 165 BB 50,ask_measurement,neutral,size_recommendation
comment_001147,bng bb 45 tb 165 etalase size apa,ask_measurement,neutral,size_recommendation
comment_001148,"BB 43-44 kurus,tinggi sekitaran 170 keatas ambil size berapa mau ambil oversize",ask_measurement,neutral,size_recommendation
comment_001149,kak itu beda bahannya apa ya,ask_detail,neutral,product_inquiry
comment_001151,henley boxy long sleeve tb 170 bb 60 pke size apa bang,ask_measurement,neutral,size_recommendation
comment_001152,"BB 43-44 kurus,tinggi sekitaran 170 keatas ambil size berapa",ask_measurement,neutral,size_recommendation
comment_001159,bb 60 tb 165 size apa,ask_measurement,neutral,size_recommendation
comment_001160,BB 75 boxy piped UK ap,ask_measurement,neutral,size_recommendation
comment_001163,aku dah co etls 9 XL muat ga bb 90?,purchase_intent,neutral,size_recommendation
comment_001166,spill et 2 wrna maron kak,ask_detail,neutral,product_inquiry
comment_001168,gw udah co bang,purchase_intent,neutral,purchase_intent
comment_001169,etalase 11 bang,ask_stock,neutral,product_inquiry
comment_001170,"yg di pake 173, 68 ambil size apa biar kaya gtu?",ask_measurement,neutral,size_recommendation
comment_001171,dpke uk apq,ask_size_fit,neutral,size_inquiry
comment_001172,et 1 sama 2 apa bedanya bang?,ask_detail,neutral,product_inquiry
comment_001173,171 70,ask_measurement,neutral,size_recommendation
comment_001174,"bedanya reguler dan reguler fit, tb 160, bb 52",ask_detail,neutral,size_recommendation
comment_001175,"68, 173cm ambil M bang?",ask_measurement,neutral,size_recommendation
comment_001176,Kalo henley bb100 pake apa kak,ask_measurement,neutral,size_recommendation
comment_001177,okee oke bang,other,neutral,not_relevant
comment_001178,"fitted tee bang, tb 165 bb 60",ask_measurement,neutral,size_recommendation
comment_001179,masa iya bang lu pake M.,other,neutral,not_relevant
comment_001180,aku etalase 6&7 ambil ukuran L 85/167 udah checkout,purchase_intent,neutral,purchase_intent
comment_001181,ada slim fit ga kak atau regular,ask_stock,neutral,product_inquiry
comment_001182,Yg oversize,ask_size_fit,neutral,size_recommendation
comment_001183,klo eta 6 bb 65 tb 168 ukrn apa,ask_measurement,neutral,size_recommendation
comment_001184,Bedanya 15 ama 17 apa bang,ask_detail,neutral,product_inquiry
comment_001185,BB 56 TB 150,ask_measurement,neutral,size_recommendation
comment_001186,fitted air beda nya apa bang?,ask_detail,neutral,product_inquiry
comment_001188,et brapa bang yg dipake?,ask_stock,neutral,product_inquiry
comment_001189,Ringer tee ukurannya sama gak sama fitter tee?,ask_size_fit,neutral,size_inquiry
comment_001190,fitted air beda nyaa apa bang?,ask_detail,neutral,product_inquiry
comment_001191,BB 56 TB 150 ukuran m?,ask_measurement,neutral,size_recommendation
comment_001192,kakak untuk TB 174 dan BB 59 size apa ?,ask_measurement,neutral,size_recommendation
comment_001193,"Bedanya eta 11 sma 12 apa kan sama"" oversize?",ask_detail,neutral,product_inquiry
comment_001194,6 sama 11 bedanya apa ka?,ask_detail,neutral,product_inquiry
comment_001195,ringer tee warna coklat itu kerah nya bukan warna putih kan?,ask_detail,neutral,color_inquiry
comment_001196,kalo ls regular yang etalase brp bang,ask_stock,neutral,product_inquiry
comment_001197,mau beli yang henley tapi ambil size ap ya ?,purchase_intent,neutral,size_recommendation
comment_001198,"tq admin, test order 5 item dulu",purchase_intent,neutral,purchase_intent
comment_001199,Kaa eta 12 size L dusty pink lihat mau CO,purchase_intent,neutral,purchase_intent
comment_001200,bb 60 tb 180 ambil ukuran apa bang?,ask_measurement,neutral,size_recommendation
comment_001201,kak kalau dipake terus gk buluan gitu kan kaosnya,ask_detail,neutral,product_inquiry
comment_001202,Spill ets 6 semua warna biru bg,ask_detail,neutral,product_inquiry
comment_001203,"Aku bb 50kg kaa tinggi 155cm aku berhijab kaa kira"" size apa biar ngga ketat",ask_measurement,neutral,size_recommendation
comment_001204,oversize,ask_size_fit,neutral,size_recommendation
comment_001205,pengiriman ke Medan berapa hari kira kira bang?,other,neutral,not_relevant
comment_001206,hitam nya spil kak,ask_detail,neutral,color_inquiry
comment_001207,aku udah co,purchase_intent,neutral,purchase_intent
comment_001208,yg abg pake uk apa,ask_size_fit,neutral,size_inquiry
comment_001209,Okeee,other,neutral,not_relevant
comment_001210,ka aku udah co moga sesuai yak,purchase_intent,neutral,purchase_intent
comment_001211,Kaa boleh ngga bandingin size L sma Mnya yg oversize? Bedanya jauh ngga?,ask_size_fit,neutral,product_inquiry
comment_001212,fitted nya ka,ask_size_fit,neutral,not_relevant
comment_001213,"co hari ini, dikirim besok gak bang?",other,neutral,purchase_intent
comment_001214,bang 185 bb 78 ukuran apa,ask_measurement,neutral,size_recommendation
comment_001215,udah di ubah bang ke XL,other,neutral,not_relevant
comment_001216,171/69 etalase 1 ny L ya?,ask_measurement,neutral,size_recommendation
comment_001217,tapi tkut kepanjangan,ask_size_fit,neutral,size_recommendation
comment_001218,"kak spill etalase 12 yg hitam, tb 165 bb 64 size apa?",ask_measurement,neutral,size_recommendation
comment_001219,"kak, yg cocok untuk big size bb 3 digit",ask_measurement,neutral,size_recommendation
comment_001220,kk aku dah co etls 9 dan 11 size XL aman y kk bb 90 tb 171,purchase_intent,neutral,size_recommendation
comment_001221,"bang, coba spill et16 XL putih",ask_detail,neutral,product_inquiry
comment_001222,Spil etls 5 bb 60 yg pres,ask_detail,neutral,size_recommendation
comment_001223,"et 1, 165/63 sz apa?",ask_measurement,neutral,size_recommendation
comment_001224,110,noise,neutral,not_relevant
comment_001226,"kk kalo tinggi 167,bb 67",ask_measurement,neutral,size_recommendation
comment_001227,thank u,other,neutral,not_relevant
comment_001228,bedanya biru dongker sama denim apa kak,ask_detail,neutral,color_inquiry
comment_001229,kalo biru navy itu biru apa kak?,ask_detail,neutral,color_inquiry
comment_001230,"etalase 6, tb 165 bb 64 size apa ka?",ask_measurement,neutral,size_recommendation
comment_001231,longslevee tb 165 bb68,ask_measurement,neutral,size_recommendation
comment_001232,henley fitted bb 71 tb 169 m atau L,ask_measurement,neutral,size_recommendation
comment_001233,Tb 165cm bb 73 size L ya,ask_measurement,neutral,size_recommendation
comment_001234,Tb 176 Bb 69 Untuk Fit Ringer tee size apa kalo untuk long sleeve Size apa,ask_measurement,neutral,size_recommendation
comment_001235,1 sama 2 beda nya gmna kak,ask_detail,neutral,product_inquiry
comment_001236,bang et 9 tb 172 bb 65 ukuran apa?,ask_measurement,neutral,size_recommendation
comment_001237,soal nya dlu udh pernah beli disini semua sma ya untuk ukuran nya,other,neutral,not_relevant
comment_001238,Spil 14,ask_detail,neutral,product_inquiry
comment_001239,"bang, gua dah co et16 putih buat bb80 tb168 bisa pakai XL kan?",purchase_intent,neutral,size_recommendation
comment_001240,"bg perbedaan etas 1,2 dan 3",ask_detail,neutral,product_inquiry
comment_001241,coba spil ka 1 sama 2 nya,ask_detail,neutral,product_inquiry
comment_001242,yang di pakai ukuran apa kak,ask_size_fit,neutral,size_inquiry
comment_001243,Udh co 2 bg,purchase_intent,neutral,purchase_intent
comment_001244,done co payment long sleve 2 dapet harga 120,purchase_intent,neutral,purchase_intent
comment_001245,1 dan 2 beda nya apa,ask_detail,neutral,product_inquiry
comment_001246,no 1 warna coklat yang mana kak takut salah warna,ask_detail,neutral,color_inquiry
comment_001247,tb 174 bb 68 pakai ukuran apa,ask_measurement,neutral,size_recommendation
comment_001248,yg 1 tebel ya,ask_detail,neutral,not_relevant
comment_001249,Mas bagusan mana e 1 atau e 2,ask_detail,neutral,product_inquiry
comment_001250,yg anti kusut mana bg,ask_detail,neutral,product_inquiry
comment_001251,buat ke cafee yang coklat celana putih masuk kan bng,other,neutral,not_relevant
comment_001252,Tb 170 bb 77 Ukuran apa kak? eta 2,ask_measurement,neutral,size_recommendation
comment_001253,fitted tee anti kusut,ask_detail,neutral,product_inquiry
comment_001254,"177/72 ambil L etalase 1, ternyata ketat banget. Retur ditolak. Hati-hati sizenya bermasalh banget⚠️",other,negative,size_recommendation
comment_001255,Spill Buxy cut yg warna white kaka,ask_detail,neutral,color_inquiry
comment_001256,tb 170 bb 73,ask_measurement,neutral,size_recommendation
comment_001257,eta 1 dan 2 tebel mana kak,ask_detail,neutral,product_inquiry
comment_001258,etalase 2 164/59 size apa bg,ask_measurement,neutral,size_recommendation
comment_001259,Spill autum sama maroon kak,ask_detail,neutral,color_inquiry
comment_001260,bang aku udah co,purchase_intent,neutral,purchase_intent
comment_001261,"etalase 6 , bb 165 bb 60 size apa mas?",ask_measurement,neutral,size_recommendation
comment_001262,"gue beli disini size L aman"" aja",other,positive,not_relevant
comment_001263,bang coba warna item aku udh co warna item,ask_detail,neutral,purchase_intent
comment_001264,Kak mau liat contoh warna light brown sama beige,ask_detail,neutral,color_inquiry
comment_001265,Makanya tanggung jawab bang,other,negative,not_relevant
